van,stop_order,delivery_id,customer_name,postcode,latitude,longitude,demand,priority,dist_from_prev_km,route_km_so_far
19,10,D125,Priya Patel,B11 3AP,52.447832,-1.857039,3,express,0.3685,44.2517
19,11,D251,Mohammed Iqbal,B11 3BY,52.448057,-1.84927,5,standard,0.5271,44.7788
19,12,D018,James Hussain,B11 3NJ,52.449001,-1.842616,2,express,0.463,45.2418
19,13,D170,Leon Kowalski,B25 8DT,52.463553,-1.834043,1,express,1.7192,46.961
19,14,D057,Mohammed Rahman,B10 0LL,52.468427,-1.855619,3,standard,1.5589,48.5199
19,15,D274,Aiden Iqbal,B10 9PU,52.472141,-1.84913,4,express,0.6031,49.123
19,16,D186,Ethan Hussain,B9 5QD,52.476315,-1.837764,2,express,0.8989,50.0219
19,17,D132,Simran Roberts,B8 1HQ,52.486948,-1.857194,3,express,1.769,51.7909
19,18,D212,Ethan Morris,B8 3AT,52.48743,-1.847134,3,standard,0.6833,52.4742
19,19,D043,Mia Nwosu,B8 2UG,52.489152,-1.824565,1,express,1.5401,54.0142
19,20,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,29.6895,83.7038
20,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
20,1,D137,Priya Smith,LE19 4EN,52.610271,-1.226128,4,express,14.4499,14.4499
20,2,D281,Aisha Williams,LE19 4DX,52.61047,-1.220852,4,standard,0.3569,14.8068
20,3,D235,Simran Clarke,LE3 3PX,52.61937,-1.220857,2,standard,0.9896,15.7965
20,4,D106,Chloe Thomas,LE3 3JS,52.624994,-1.212189,4,standard,0.8564,16.6529
20,5,D135,Ravi Taylor,LE5 9NQ,52.61293,-1.194904,3,standard,1.7779,18.4308
20,6,D030,Mia Davis,LE19 1TP,52.611481,-1.190662,1,standard,0.3286,18.7595
20,7,D207,Tyler Johnson,LE3 6FJ,52.639759,-1.171758,5,standard,3.3934,22.1529
20,8,D279,Zara Williams,LE3 6QZ,52.639093,-1.188573,3,standard,1.137,23.2899
20,9,D096,Mia Sharma,LE3 8DD,52.648223,-1.20116,5,express,1.3236,24.6135
20,10,D190,Chloe Brown,LE6 0EB,52.663059,-1.223319,4,standard,2.2261,26.8396
20,11,D232,Leon Begum,LE6 0BY,52.657812,-1.230686,3,standard,0.7663,27.6059
20,12,D164,Aaron Patel,LE6 0FP,52.65733,-1.233902,2,standard,0.2234,27.8293
20,13,D217,Fatima Begum,LE6 0LG,52.651663,-1.244659,2,standard,0.961,28.7903
20,14,D138,Daniel Clarke,LE6 0XD,52.645696,-1.236544,4,standard,0.8602,29.6505
20,15,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,16.7933,46.4438
21,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
21,1,D120,James Rahman,LE10 3JJ,52.51898,-1.370918,5,standard,1.5892,1.5892
21,2,D061,Zara Thomas,LE9 4LY,52.549644,-1.28369,3,express,6.8144,8.4035
21,3,D181,Amelia Davis,LE9 7ND,52.575738,-1.318002,5,express,3.7146,12.1181
21,4,D182,Lucas Kowalski,LE9 7EP,52.576765,-1.3153,3,standard,0.2154,12.3335
21,5,D163,Mia Shah,LE9 7BA,52.578086,-1.308934,4,express,0.4546,12.788
21,6,D169,Sophia Thomas,LE9 7TG,52.587533,-1.269774,1,standard,2.8467,15.6347
21,7,D266,Aisha Williams,LE9 9NT,52.630887,-1.339441,4,express,6.7356,22.3703
21,8,D033,Oliver Thomas,LE9 8JH,52.582706,-1.358466,4,standard,5.5094,27.8797
21,9,D285,Liam Hussain,LE10 9HH,52.539777,-1.373113,4,standard,4.8751,32.7548
21,10,D193,Yasmin Davis,LE10 9TZ,52.535676,-1.376386,5,express,0.5069,33.2617
21,11,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,1.3457,34.6074
22,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
22,1,D075,Lucas Davis,CV5 8HT,52.416269,-1.541584,3,express,16.0213,16.0213
22,2,D060,Daniel Brown,CV5 9NS,52.417367,-1.556025,2,standard,0.987,17.0083
22,3,D233,Aisha Ahmed,CV5 9JB,52.413794,-1.557517,4,standard,0.41,17.4183
22,4,D255,Sophia Wilson,CV5 7AH,52.406042,-1.554508,2,standard,0.8858,18.3041
22,5,D269,Noah Clarke,CV4 9BG,52.400006,-1.565445,5,standard,1.0005,19.3046
22,6,D145,Mia Kaur,CV4 8LS,52.395684,-1.556463,5,standard,0.7761,20.0807
22,7,D084,Aaron Singh,CV4 7BX,52.388265,-1.546443,2,standard,1.069,21.1497
22,8,D069,Aisha Hussain,CV8 2TB,52.343028,-1.556548,4,standard,5.0767,26.2264
22,9,D224,Harry Walker,CV4 8FL,52.392139,-1.560481,3,standard,5.4674,31.6939
22,10,D257,James Singh,CV4 8JB,52.389136,-1.572736,2,standard,0.8962,32.59
22,11,D036,Charlotte Taylor,CV4 8LN,52.394533,-1.596624,4,standard,1.7285,34.3185
22,12,D292,George Hussain,CV4 9UD,52.401526,-1.598824,4,standard,0.7918,35.1103
22,13,D128,Liam Brown,CV7 7LB,52.43007,-1.641159,5,standard,4.2799,39.3902
22,14,D222,Aiden Kaur,CV4 9GY,52.414022,-1.604048,4,standard,3.085,42.4752
22,15,D087,George Hussain,CV4 9WG,52.410431,-1.600405,4,express,0.4696,42.9448
22,16,D116,Oliver Taylor,CV4 9JF,52.398887,-1.57933,4,standard,1.9214,44.8662
22,17,D283,Charlotte Clarke,CV4 9FW,52.407024,-1.572079,3,standard,1.0299,45.896
22,18,D078,Chloe Hill,CV5 7BQ,52.414118,-1.577186,1,standard,0.8615,46.7576
22,19,D108,Nadia Smith,CV5 9GG,52.426015,-1.568145,1,standard,1.4581,48.2156
22,20,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,16.4692,64.6848
23,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
23,1,D291,Amelia Smith,NG10 3AZ,52.883182,-1.310712,2,standard,39.9631,39.9631
23,2,D254,Noah Nwosu,NG10 5LQ,52.918429,-1.29372,2,standard,4.0816,44.0447
23,3,D047,Tyler Shah,NG10 5GT,52.920775,-1.298159,1,express,0.3958,44.4405
23,4,D148,Lucas Khan,NG9 8PD,52.936311,-1.270159,5,standard,2.5508,46.9913
23,5,D160,Aiden Williams,NG10 4HZ,52.907749,-1.281611,4,standard,3.2674,50.2587
23,6,D165,Sophia Brown,NG10 1DA,52.892722,-1.276226,3,express,1.7095,51.9682
23,7,D071,Simran Ali,NG10 3JG,52.887725,-1.297383,5,standard,1.5243,53.4925
23,8,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,40.5925,94.085
